company,position,location,full_text,details,post_date
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
,,,,"Summary

Do you love creating elegant solutions to highly complex challenges? Do you intrinsically see the importance in every detail? As part of our Silicon Technologies group, you’ll help support the design and manufacturing our next-generation, high-performance, power-efficient processor, system-on-chip (SoC). You’ll ensure Apple products and services can seamlessly and efficiently handle the tasks that make them beloved by millions. Joining this group means you’ll be responsible for crafting and building the technology that fuels Apple’s devices. Together, you and your team will enable our customers to do all the things they love with their devices!


We are looking for an individual who is passionate about joining Apple’s engineering team as a Full-Stack Web Developer. The Hardware Technologies team designs the best silicon on the planet and you could be a key part of enabling our success.


Key Qualifications

To succeed within this role, you should have shown experience in several of the following areas:


Knowledge of JavaScript, React, or similar client-side development


Hands-on development with Python


Python-based server-side frameworks (FastAPI, Django) a plus


Fundamentals of database model design, including Graph, Document, or Relational systems


Usage of revision control systems (Git, Perforce)


Comfort within Linux/Unix environments, experience in scripting languages


Basic understanding of build and deployment tools (Docker, TeamCity, Jenkins)


Description

In this highly visible and cross-functional role as a member of our hardware CAD team, you will be responsible for developing best in class web services for Apple's silicon design engineers. You will collaborate with multiple design teams to identify and implement automation in internal software evaluation, management, and deployment. This system will enable us to drive the quality of the chip, increase efficiency and QoR of our CAD flows.


Education & Experience

Minimum requirement of Bachelors Degree + 0 years of industry experience


Role Number: 200452210",
Apple,iOS Software Engineer,"Cupertino, CA","iOS Software Engineer, Apple, Cupertino, CA, Hide job, 10 connections work here, 1 week ago","Summary

Are you a fearless thinker? Do you love the challenge of advancing a widely accepted technology? In the Wireless Software group, you’ll be responsible for bringing groundbreaking wireless connectivity to the world through Wi-Fi, Bluetooth, GPS, and more. You’ll design, develop, and patent the next generation of our state-of-the art connectivity technologies. You’ll collaborate across departments to help craft wireless solutions that elevate the customer experience with Apple products and services. Our goal is to ensure nothing stands in the way of our customers’ connections with their devices. If you join us, you’ll help build world-renowned wireless systems so seamless that they almost feel like magic.


The Wireless Technologies team is looking for a highly motivated software engineer to help deliver our next generation of iOS and watchOS products. As a key member of the team, you will work cross-functionally with other software engineering, project management, and QA teams to develop and deliver the software that allows iOS/watchOS devices to work on carrier networks worldwide. This role requires excellent problem-solving and interpersonal skills, strong operating system fundamentals, proven programming skills, and a passion to make the best products possible. Must thrive in a multifaceted, fast-paced environment.


""This position can be remote from any city across the US. You do not need to live in the city this is posted in to be considered""


Key Qualifications

5+ years software development experience

Development experience with iOS system frameworks

Experience in full stack web development

Object-oriented programming and design skills in C++ and/or Objective-C

Proficient in one or more scripting languages, including Python

Proficient in UNIX-like environment and command line

Familiar with database systems such as MySQL, MongoDB, etc.

Familiarity with networks and device configuration

Proven debugging skills

Excellent communication and collaboration skills

Experience working remotely across time zones

Self-motivated, fast learner, detail-oriented


Description

Design and implement carrier configurations, tools, and frameworks

Debug failures during field, interoperability, and type approval testing

Work cross-functionally with software engineering, project management, and QA teams across different time zones


Education & Experience

BS/MS EE/CS/CE or equivalent


Role Number: 200451356",1 week ago
Apple,Core WiFi Embedded Software Engineer,"Cupertino, CA","Core WiFi Embedded Software Engineer, Apple, Cupertino, CA, $96K/yr - $182K/yr (LinkedIn est.), Hide job, 10 connections work here, Promoted","Summary

Join our Sensing and Connectivity team and drive innovation that matters! We build and seamlessly integrate technologies that enrich people’s lives and deliver the absolute best user-experience.


As part of the WiFi software development team, we make decisions that influence the connectivity experience on products people use every single day, across the world. Are you a software development enthusiast? Are you passionate about internet-enabled devices and networking protocols? Do you want to learn more about WiFi and other wireless technologies? If your answer is yes, we may have the job for you.


Key Qualifications

Solid knowledge of data structures and their applications


Experience developing software using C/C+, Objective-C, or Java


Strong competence and experience in Layer 2, Layer 3 networking, QoS


Strong analytical and problem-solving skills.


Excellent analytical, programming and debugging skills


Thrive in a collaborative environment and can clearly communicate while driving multiple projects across teams


Preferred Qualifications:


Experience developing software using embedded SDKs, frameworks and/or BSPs.


Knowledge and experience of different LAN and WAN technologies


Knowledge of IEEE 802.11/WiFi Protocols.


Linux / Unix kernel networking stack knowledge and understanding of operating system fundamentals.


Solid understanding of OO design principles and design patterns.


Experience with hands-on development and troubleshooting on embedded targets. e.g., GDB, shell scripting, packet tracing (tcpdump, wireshark)


Description

As WiFi team member, you'll be responsible for designing, developing and optimizing WiFi networking subsystem software across Apple products including iPhone, Mac, Apple Watch and Apple TV.


You will also be working across software stacks (Frameworks and API, UI, OS services, and drivers) to maintain and productize features collaboratively with the hardware and software teams within all of Apple.


You will be expected to own, drive and execute the full software development cycle - from the ideation, design, implementation, to testing and measuring the success of the feature you develop. We want you to make intelligent compromises between several contradictory factors such as ease of use, performance and efficiency.


Education & Experience

Bachelor's degree in Computer Science or equivalent.


Masters Degree is preferred.


Role Number: 200351689",
Apple,Software Engineer: Linux Driver developer (Thunderbolt/USB/PCIe/Displays),"Cupertino, CA","Software Engineer: Linux Driver developer (Thunderbolt/USB/PCIe/Displays), Apple, Cupertino, CA, $116K/yr - $200K/yr (LinkedIn est.), Hide job, 10 connections work here, Promoted","Summary

Imagine what you could do here. At Apple, new ideas have a way of becoming extraordinary products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. Dynamic, smart people and inspiring, innovative technologies are the norm here. The people who work here have reinvented entire industries with all Apple Hardware products. The same passion for innovation that goes into our products also applies to our practices strengthening our commitment to leave the world better than we found it. Join us to help deliver the next groundbreaking Apple product.


Are you passionate about changing the world? We have a critical impact on getting high quality functional products to millions of customers quickly and we are hiring all levels from junior to senior roles. As part of the silicon validation team, you will develop Linux device drivers and user-land applications/scripts for exercising and validating USB subsystem in complex SoCs.


Key Qualifications

Experienced in embedded Linux kernel development

Experienced in one or more of USB, PCIe, Thunderbolt, Display and Networking Linux frameworks

Strong Computer architecture and Operating system fundamentals

Strong debugging skills in Kernel and user space

You are a skilled C programmer and good at scripting using bash/python

Familiarity with ARM architecture


Description

As a member of Silicon validation software team you will be working on the latest High Speed technologies such as Thunderbolt, USB, PCI Express, Displays and more. You will develop Linux kernel drivers and add/extend Linux subsystems to stress and validate High speed IPs in Apple products. You will be collaborating with Architects and designers to debug and root cause any hardware/software issues.


Education & Experience

BS / MS / Ph.D in EE or CS is required


Role Number: 200305909",
